sample_id,label,x,y,Kribbella,Streptomyces,Occallatibacter,Bacillus,Rhodoplanes,Genus_001,Genus_002,Genus_003,Genus_004,Genus_005,Genus_006,Genus_007,Genus_008,Genus_009,Genus_010,Genus_011,Genus_012,Genus_013,Genus_014,Genus_015,Genus_016,Genus_017,Genus_018,Genus_019,Genus_020,Genus_021,Genus_022,Genus_023,Genus_024,Genus_025,Genus_026,Genus_027,Genus_028,Genus_029,Genus_030,Genus_031,Genus_032,Genus_033,Genus_034,Genus_035,Genus_036,Genus_037,Genus_038,Genus_039,Genus_040
S0246,Seca,433.8694768880056,49.93123858036475,0.004681292676652015,0.01659825383277995,0.022741876319793453,0.026727627685369782,0.08941924278152519,0.007657654918332982,0.01911944146523881,0.012408370930905195,0.03829917600783731,0.006715570225532335,0.013073973310997545,0.0376118896665971,0.016637573859555225,0.026845678839204558,0.018017009176647635,0.045475718463812306,0.02055731628609626,0.013841633799350517,0.0212709722020107,0.019596677156563925,0.03927736002630769,0.01415591625297738,0.012761580221679636,0.005465274718296658,0.050673213371818245,0.010389323109927805,0.01940488853985138,0.020250920239289646,0.007218579588191927,0.0006649239169721822,0.038827937534769597,0.0040905227177217025,0.10281361844975133,0.004469306648998932,0.005293882220350549,0.0008181550276185425,0.007228001511330934,0.012806645949174906,0.015401836943563705,0.01584486524819053,0.014385246888808803,0.03615286258340267,0.06620088211259169,0.010581544883735042,0.007525761689875793
S0247,Seca,301.5535786693628,102.1986835407146,0.012081284096202205,0.01418977885539579,0.002226796021345016,0.04665644626816622,0.012639930496288334,0.02122206607412791,0.005134531602299134,0.03768015936338248,0.03931897469139572,0.004653238642028164,0.007641957272687804,0.02232413106704945,0.010006210875833855,0.01638600459622282,0.006384263438897444,0.05657835637766607,0.003617431607396805,0.014418214031330956,0.008297479309765363,0.04669835316801223,0.07960076307279687,0.002939359348778381,0.008056502803691983,0.009826807298897889,0.002444385799172957,0.009357190957202674,0.030044612223185607,0.018240354346521,0.02505466730147421,0.01066245177460536,0.024471495417110363,0.015429509970133825,0.004455718099821629,0.016564659042162744,0.007629302424198446,0.13432567740795281,0.029473856174255936,0.018159267913893086,0.02864694971278022,0.03500028721738181,0.008066371071116343,0.028704599340117543,0.00430038164546967,0.04075086054821755,0.01963836123356714
S0248,Seca,206.28578463684016,371.80018255382595,0.011768962950881898,0.07991048465749727,0.016159666323564525,0.014779519592441955,0.0024280757493078437,0.0052655562669632165,0.0034123678610476606,0.00797838465197138,0.09844772664389524,0.007608767945288604,0.044891263642678016,0.02836423820289787,0.016252402347082924,0.03735439407605404,0.017867750454994936,0.0030563046935676327,0.0025153437592281367,0.022550450254473685,0.019356665425906423,0.009023205720089546,0.0022427114654219355,0.00214314162785744,0.030117671993883887,0.0021812542774512994,0.03155082966607771,0.007265709204887896,0.013993603637057326,0.010211841879228654,0.06887634558710165,0.027254301757647356,0.02407141199725846,0.02678417048613189,0.07639553556954054,0.03176833463766525,0.01080970410953495,0.006594132992693058,0.050570180250105054,0.029535721608421987,0.011945276755775813,0.019433803983603854,0.00817360114053585,0.015574921543975858,0.004707884357287971,0.0016998365890594652,0.03710654166196195
S0249,Seca,187.09202170359134,11.570047290973218,0.03243494704733711,0.036570655405815417,0.007524732906769505,0.03432896361631491,0.020681307448686383,0.03671087744840747,0.005457298890317854,0.003736223612057884,0.03232144603320393,0.020073522901110905,0.032524136676153045,0.026620526802172993,0.01295565634719878,0.008010015374030115,0.003423499290315805,0.004658336789789432,0.006098913025875066,0.005979731197052996,0.007774869414111719,0.06683394103169059,0.0025568647298813106,0.029009475333084442,0.1209784192870268,0.030991489018730133,0.024106004289128662,0.00491525302721497,0.001147130908060177,0.013068941383604456,0.03382745307771526,0.009000712306182084,0.03163346388033538,0.009046887098065845,0.01857778988848542,0.012467447392451444,0.024223725502934165,0.024032061048640602,0.02435640931976937,0.009606568417428693,0.0151258298902026,0.03282788021860019,0.054585746642679886,0.01766996932242222,0.005342592971157725,0.03146997754316277,0.014712306244623358
S0250,Seca,212.94104318675494,489.6123168536398,0.0009260764787557247,0.006135535692653871,0.010779777406365279,0.01560371054855047,0.021629821780480472,0.03683593314869261,0.04878274693124931,0.011656881705099023,0.019320941118552905,0.018244479676391114,0.010119554375789073,0.050412711486805116,0.02421380599492932,0.014258997766922145,0.015592742302357855,0.06956345884150295,0.022914712191223756,0.033396704662096,0.0020488993820174774,0.014032218174406625,0.007758502296344533,0.013416266099738693,0.028352058436162182,0.014337709504906431,0.015417880418545318,0.005721629654826181,0.02637966702970407,0.01964529475162109,0.029247581352870033,0.026733083038578093,0.01627168044663543,0.03323148810108205,0.015440926972106337,0.0417224035119294,0.013857476674434821,0.005648542374076903,0.04516260140425888,0.018653963440446016,0.01121904414979412,0.00532575266669088,0.04861016875389145,0.008862195176575712,0.008675592769464686,0.02809075550903585,0.0657480258014397
S0251,Seca,325.9655127899871,188.57234017784035,0.002385222644676726,0.049687678998588565,0.007697170576550513,0.016292237518096688,0.016394383919670123,0.008318044530500937,0.03941001559625238,0.007622790970504567,0.023200995784865727,0.01401232949311552,0.017674397083436922,0.045985531765741085,0.02621513940591115,0.026998882916525364,0.004184764870988482,0.029174902330244133,0.030029862611325394,0.013086920989407815,0.011218109734443656,0.00294386142517654,0.0161552995391607,0.018472119248866034,0.0466254580228991,0.025502977064589587,0.025696318687769493,0.05129884340454009,0.020376230173833706,0.07691584951922001,0.003602246573409991,0.06315321656486686,0.021974129566198715,0.005688701228844871,0.031776584772535386,0.001981281652438284,0.006792858564202626,0.022691935808002214,0.022750813014341845,0.01708370398422929,0.005083195876605244,0.009881346586445093,0.013095314750778733,0.06703096377594008,0.015511737687541136,0.016360095965921924,0.0019655348007967294
S0252,Seca,433.74531587616246,359.6562668454118,0.01164728156925434,0.01672984290834411,0.004391245891640869,0.07835994018623649,0.026154882544012367,0.023846900297773994,0.032128907102575134,0.009091276887240107,0.026828459985536582,0.015846997325101978,0.044444525895366384,0.004351321613858865,0.009925546191355387,0.06570337200742025,0.006476352649866859,0.003456478782364681,0.006748584179569115,0.01633801165092264,0.040514818613430315,0.015416726322073923,0.004520674797273516,0.03669416037699632,0.01566161081374543,0.038530557647988725,0.010063948104595122,0.011583727453956581,0.08200193871722454,0.001386599572030618,0.01985149640290924,0.00630319832168985,0.007134490740440212,0.04446134619103009,0.018531369205904046,0.0056587066104869695,0.017269858227389186,0.011510622811017392,0.01972706335072772,0.02152447809231921,0.04304415054538136,0.021608601932385212,0.012196233593775712,0.04370843284627522,0.02931216103850399,0.01050525027555151,0.008807849726457689
S0253,Controle,226.94844103814987,443.78554424402165,0.014840660928418997,0.004563071896668769,0.01854740578652812,0.01790902485715342,0.03268917617729584,0.017272561037298143,0.007819936144037223,0.04107901446893018,0.014823080164211435,0.008699104795445606,0.018587673659747006,0.057019141028552836,0.0075885179297276156,0.01895263534143514,0.036379061002490984,0.01706628050063882,0.018386088749466543,0.02559849290271334,0.011567970035240262,0.009578865335556113,0.04016021609144123,0.012363004168556251,0.009276187717515597,0.028491670211991355,0.01739447694055022,0.015100540407585985,0.016851433520774818,0.034627300916172395,0.015540590093541163,0.036774064490260716,0.004706221409692974,0.009269193581481238,0.01795794848054741,0.0260907801714402,0.06910341640391822,0.013334511116162106,0.11418746567076055,0.013336801491153525,0.009080047939848266,0.01984716198117033,0.019310717114411294,0.009314988026078103,0.01978979632997224,0.006587802631302041,0.022535900352115407
S0254,Controle,123.91978147567906,197.31494407504113,0.018932833752218856,0.02696313116755737,0.023362699197929555,0.004993111489633101,0.02606532569644703,0.00778717255236472,0.029013908374730054,0.04033322073722798,0.009906480924918824,0.02983347976915643,0.044611168482878355,0.011409264971409436,0.016077290053798186,0.02186018349209393,0.002533390202007061,0.002431003008545269,0.0407427526969117,0.031688615822347284,0.0150640230781664,0.00558186759367687,0.05233367673069185,0.02542563162451514,0.0278667780003886,0.00966591207280376,0.03124389809527167,0.033226465997930735,0.012465221590081078,0.005779866804025385,0.03094733715166141,0.04412027090203824,0.009312320157062114,0.020275028065122113,0.013132295722232307,0.011245200448909313,0.025701093501160344,0.017333472691532646,0.002333026542929323,0.04060458969977034,0.027406900300195255,0.04525547085498807,0.0019189270542585475,0.0207541285167879,0.010384970334099962,0.046833548072881086,0.025243046004644526
S0255,Seca,118.33118149879057,159.56624429983302,0.0001198637722328044,0.007526519849105866,0.00340399481691599,0.037325025611288414,0.01472029194613986,0.019718811380102615,0.0048246813881037565,0.015772973182947885,0.028663341276705955,0.009896343216810578,0.011934195172518203,0.0040702196618189026,0.052802405984024595,0.02801314727856592,0.00556303388420597,0.026160683685871797,0.02160941430174433,0.005836644235546997,0.00993585210251443,0.03055505235405471,0.05343618684324785,0.018407015173977786,0.012940013971169716,0.05003599147344011,0.007213919430512613,0.030075972307299068,0.02685635509132552,0.046704228541152616,0.04010497131373266,0.008746342794541558,0.1216042626702941,0.008868782338018114,0.011359472688431037,0.0181225679494624,0.021931592247154026,0.005026477786416023,0.032043116368811214,0.016975471980106262,0.029868194090649176,0.029318196667610832,0.006349383938076311,0.004723230571821321,0.02049680870331734,0.023400239550544433,0.01693871040766843
S0256,Seca,373.0071401217232,304.3705644491234,0.0046042076195768914,0.015398733062185253,0.016304178870146978,0.007587161456357275,0.0015398612649134107,0.0145192212897343,0.047242382688747815,0.02568387583046795,0.008192467194118565,0.011255662874198295,0.000879933546790983,0.008600093358930402,0.021426284394822505,0.0029054815887479533,0.023940664619280485,0.018702761560033018,0.018908695098583575,0.01614215958455515,0.010773316267190074,0.031993906565543746,0.0033191765456783277,0.0909098644503882,0.0029894021354425543,0.006762755118072931,0.017650771761609195,0.06795796725604669,0.022675345041538966,0.0037236513546465076,0.01534034082188304,0.05737025323732035,0.022514033432053954,0.019411340729949243,0.05761770663077037,0.03690861081805929,0.03978772485185585,0.02983238746636252,0.004684389108164434,0.022824323587701145,0.006162016934259131,0.004476772164311907,0.007279288117769553,0.017245209681864656,0.0806083352418279,0.01698826585162888,0.038359018925869647
S0257,Controle,408.2843817119552,290.4946868740254,0.049704066378437904,0.003996272838548909,0.01208845166445454,0.012559653663687883,0.026719484436696004,0.0031567415345515825,0.04888479290855012,0.019402003356809482,0.024618252326954013,0.03017773243040372,0.009605693751264872,0.02051727741986455,0.010155469101934553,0.0050062427559552005,0.015637359767367565,0.03905814525310224,0.047970019058785514,0.006461113430937515,0.05295420510100371,0.022331108652414874,0.006424192496403039,0.00746173493993694,0.011306548892597666,0.010192134251192161,0.0036950215843243876,0.02661366110630475,0.025777983822235593,0.07016463885581063,0.009300859700096469,0.007319501229854997,0.004206633073537147,0.019109176012764455,0.01610535713364735,0.05471636412920201,0.039640947077797015,0.005344545140065572,0.014662931241852792,0.0030989578823615517,0.012106073304292852,0.023750248667497455,0.08194883674997469,0.00634876083588605,0.045240779170485024,0.011902954517672787,0.022557072352481874
S0258,Controle,52.639039927062484,204.56998881239858,0.05986351405415853,0.02452259677699807,0.010636378631091984,0.004010231113675224,0.0056288625381245225,0.02716728386912077,0.011210624509197256,0.026209885107422188,0.013387785510145066,0.021628106312963018,0.05002017071110785,0.004300074434088522,0.010091167932982493,0.017675618695350517,0.024767546692210173,0.022016689623055342,0.018792532435659922,0.026170312808884714,0.0408538717418662,0.020380111880866587,0.022334283375931373,0.0026466231997220578,0.0035665144000947705,0.04080229811821554,0.01079475442982307,0.08243497943779649,0.025046488238904655,0.029884487338770735,0.003484608653006707,0.00319520387967791,0.015930307877490626,0.05809606733278458,0.018233071393517142,0.01834756371162777,0.024611727399324674,0.05448729775206987,0.024294695918680553,0.006524054066936163,0.0290156093026664,0.0132687866120677,0.022382761448068805,0.010262744321963863,0.00237049556337984,0.023326788621292744,0.01532442222721703
S0259,Controle,33.27942847758908,300.8873779338542,0.006132116696100551,0.024094122942782088,0.03985777596376332,0.046035198888207854,0.016914567840363146,0.02152253997745122,0.0058395903518648935,0.004737962502072541,0.08210018424812665,0.015124721593723208,0.013605021235275796,0.001720654999852541,0.023645562055657016,0.014102203441584112,0.0037593099335185933,0.035995553237550576,0.007638873329385414,0.018954146573092523,0.010052285225939803,0.014514121498886983,0.04615090335516125,0.024455599250583427,0.01229943364421412,0.12457984382798527,0.011998123146843263,0.007980654557464918,0.004306279964678024,0.008039271548280361,0.04334648885907453,0.007231490337932578,0.000933665735848958,0.012524981976927405,0.04423973232460104,0.012732147265798634,0.08843431345595532,0.008116323404890763,0.002642244149368616,0.04164121211793253,0.008525485977932443,0.010080601572041582,0.024485575664614803,0.009911352231042973,0.02571201333800995,0.009254832984023223,0.004030916773595198
S0260,Controle,297.2168318782259,467.6906847832474,0.06876868399886443,0.0072460680756320575,0.009220276730303876,0.0003202284640392192,0.003972208024117372,0.020794898717590226,0.0031001019273356307,0.036751853079746204,0.022622779942972016,0.020661560950375694,0.02771239935095358,0.013317156832365238,0.024288956100561854,0.03965718215195627,0.02166683734500446,0.021564405181959238,0.031927500550653826,0.022139223888239128,0.008310183341731451,0.014659584119582859,0.016796393377668577,0.04359658984779589,0.005034717305233042,0.027076382941738055,0.03038619995781315,0.0010857166386833244,0.0026063177180779807,0.054369598043345374,0.01141031185642111,0.019597493931818196,0.004145192623679693,0.14468132193481123,0.013985090288065735,0.00755148134319759,0.029026179723121534,0.005158446609580691,0.028725794193067783,0.01979083330345598,0.041967908738605515,0.01087591469030015,0.011919151441859026,0.003268659169212142,0.018246043753700585,0.015741410884673238,0.0142547609100898
S0261,Controle,73.08662209634915,233.82012831329823,0.0379767331120713,0.037507670682374906,0.022720586379720714,0.03251908627776894,0.021181491691535295,0.005717354148594159,0.011765851273309159,0.026519066891934825,0.0012010836948777729,0.01400472763889355,0.021909546987374986,0.027060737242953905,0.0014025754860656373,0.012570371004988583,0.02646377540027019,0.07701894237821877,0.02055619017244433,0.04435946754183543,0.021401903631958763,0.04460886539104644,0.002078764237528865,0.037914136924330634,0.06431140371773636,0.02832360301448297,0.016451420222821835,0.019437797514889728,0.06610688278767017,0.0076944624120811635,0.008255546375699445,0.0011345365159137575,0.0075993881273575085,0.007100879329057707,0.020629472945581977,0.0031284322090453544,0.01555335694073121,0.011291494646444513,0.02842679966601377,0.021956478128424137,0.008951701498144482,0.012070857495305624,0.007904766952841463,0.0021582620564507653,0.053334311732153486,0.009509362209350869,0.03020985531170473
S0262,Seca,412.33209522817066,98.37109037531566,0.004965686579523916,0.04867633176137804,0.003833513557041677,0.02963047217071707,0.006613530228788427,0.012551364894783331,0.024515470673037047,0.015711386514418255,0.012064222102120114,0.027005948756308875,0.0168810929504854,0.011048461350866994,0.008861853851624094,0.023280585359924263,0.006613807882485423,0.006491772248565497,0.09290257526279579,0.05378906529523532,0.014677966148750872,0.022494600288444185,0.013594168144375082,0.020781972053047503,0.032028349194843604,0.0456921529784714,0.02810022723893468,0.003961309972147961,0.05575005243654612,0.012264090719856655,0.015476327503309828,0.012030221779670263,0.02208466931154006,0.018689231839311926,0.04089376600044373,0.02987952067412724,0.00942363731107946,0.010975581870556127,0.009370572784455095,0.013012490228758122,0.0020512126321867133,0.02389831465574857,0.027735154317331444,0.033424006349952996,0.046413342420565926,0.021927156335189855,0.007932763370254982
S0263,Controle,155.1673369620372,188.60299144150196,0.07493511908754448,0.00913319933264105,0.023019535636081417,0.005686914144163825,0.037095843717181984,0.01949406387887135,0.007481790467185297,0.018071628929385908,0.003772605721676769,0.022288723334890695,0.0636247559918348,0.022896691104370093,0.0053523913641103605,0.009590743597039725,0.043335077111342116,0.005061968855913315,0.027217701007612713,0.03179085616622422,0.01048237240747866,0.030290423469960106,0.006164278073416211,0.009400247537549688,0.013667061079503018,0.024220582971186837,0.08513470728443537,0.006923820346428553,0.029637007458007857,0.03964136499873681,0.011000644220432254,0.018727909602276698,0.002903010215480914,0.013321269749562664,0.018413301263715282,0.011382949436485847,0.025687395246523338,0.008426771866961443,0.005308161880625188,0.026381702418018987,0.05256947005271336,0.012393763753498727,0.01703202831813881,0.02278242093605436,0.0063338233617310155,0.02882584675842514,0.03309805584458287
S0264,Controle,71.93596648557133,197.05349129655932,0.03183999471343318,0.004642013021276342,0.033299594588719464,0.0006292652214366403,0.04310651712273749,0.00901888121114509,0.06931064956032756,0.01426394880053801,0.026068709896629016,0.03922432892524675,0.0061811027742254615,0.026941760748669344,0.004334917989364632,0.013399919559730989,0.019028563622909663,0.01071244958824202,0.027003307398493267,0.01961673268511723,0.0006797015213121879,0.034240984661880025,0.011818864494732037,0.03641334197584026,0.03499359756805302,0.026154754693743027,0.0017022183426738822,0.00764860705556519,0.03205387363972441,0.01430403437839973,0.011177429262427072,0.004966088456367693,0.028460096233357556,0.01648514309257697,0.02230787449062723,0.038224224169803145,0.008556486153007234,0.013382767906883912,0.021456956093240522,0.04143667807197826,0.023325592049924383,0.020258610649250816,0.07948837689981961,0.016005515717555648,0.009853691916117721,0.0184244052603439,0.027557427816552522
S0265,Seca,460.4852362437251,65.55434651310993,0.04429484724771603,0.0018304842778851652,0.013869544663704459,0.016364274341529827,0.028737416029259437,0.030800114524966903,0.06468354322976642,0.02269067174959775,0.024217527515717353,0.008851825363855691,0.008362611295478611,0.038810008119745054,0.008132526179614985,0.007754034331289107,0.002601220616374509,0.016450288806726613,0.0006135777825763123,0.04769930076552176,0.016276517121512284,0.00576502546733725,0.00932355415316752,0.012215943573040705,0.009425716781223349,0.008349381190013222,0.006561098436422513,0.012561808026531797,0.0012301568107026888,0.04018813645302787,0.027456309920696736,0.013738300925633476,0.050965098944991676,0.01562137502867884,0.025264151800768832,0.03729151993035341,0.024482766315336066,0.016354328851978708,0.021348775716341317,0.0032529701580656665,0.011883714462032315,0.017641533967092483,0.1622786960550464,0.005969819786250303,0.017170478944450535,0.019864468247756863,0.020754536090220956
S0266,Controle,82.76586136763908,81.43575027727745,0.02173283795029689,0.011606207179409939,0.01475425612262216,0.006112218336296855,0.0740715054302993,0.01374539848249494,0.014425704242571837,0.012869277898192725,0.008882346448772865,0.008165490231030883,0.03950602123787855,0.007920469230917174,0.00808654492829719,0.009695508418673279,0.00920489439934054,0.020532636249354596,0.02848309466321361,0.04361716355284743,0.034497433456302365,0.015541447914101907,0.02240226518316806,0.03828032245511504,0.007291350629519446,0.021438296667997497,0.0073043010067725565,0.02325282558564956,0.02584940724759792,0.028404704809157653,0.008528179412801437,0.0027436378205194247,0.041849760072108826,0.029949169151687105,0.003465906320147188,0.003245844011070928,0.011369131134282997,0.009105719260143509,0.006972582328707224,0.02838509972276954,0.027407156194418403,0.0848880990383279,0.030916751079730402,0.04277055033707183,0.007688335318219304,0.038774601037357984,0.04426554780274324
S0267,Seca,142.36004116896777,342.2810366968386,0.007309867547325942,0.03212394949752589,0.0027542774334428687,0.042447182117696644,0.04151967001304637,0.010617591046415067,0.04408616767080031,0.00171251070198113,0.014207552526550513,0.006617763967520128,0.023627835118701555,0.009567923974576792,0.0571829859670732,0.009672837972332444,0.05780372544228705,0.01700290523393819,0.007661409081981024,0.03032899408270539,0.02720702372623653,0.024370744374540204,0.01910489807157295,0.060125040474233137,0.012312212219841126,0.02812322187256684,0.005676489458412989,0.05600933401994388,0.008035108628657878,0.015260520537317284,0.029663032028335014,0.0005437863340736108,0.0205959298974659,0.015733425767207328,0.02766846707348185,0.004285725447149985,0.010531587997520617,0.0019440071883955086,0.03934693227380708,0.018284122840647805,0.032815576090034305,0.06318140648580026,0.007083158723658914,0.018531896345807944,0.008333868035612218,0.007226964329535513,0.021760370362242994
S0268,Controle,76.80669759602932,169.73887710445135,0.0057480260301611755,0.002037174631649228,0.06301657682185098,0.005267043230016301,0.023110398620190032,0.03454986699942999,0.01676548884463104,0.010272451591896143,0.06228502629379662,0.022532134402138734,0.0072395138821887955,0.017600222401772326,0.0061470081280447795,0.002156019393823212,0.005031330357766467,0.04754927906459879,0.00795566690981533,0.05877968742718205,0.03545879859102044,0.06222080870854005,0.006781088935732245,0.014977579950022303,0.013493125704769286,0.0004952107834051774,0.007654601518277387,0.011046074949143012,0.03006564880214622,0.01476376360696913,0.07655545060692395,0.004214293412279031,0.03284504239536897,0.00525348859009409,0.018374876850239603,0.01150322747021355,0.011925100759059476,0.05174642798657405,0.019757837518405506,0.008159698812951127,0.00425415355331936,0.01455742413190223,0.020822623101365772,0.03649321376564941,0.02338097736804804,0.024433151989584925,0.04072339510704386
S0269,Controle,57.74503183267748,477.4491959279038,0.06275871257120298,0.022282085746566337,0.003308542236544106,0.0003211264109707319,0.011469691463757543,0.023078864500694875,0.018525440866607543,0.009142805621007081,0.03249011638914338,0.0656241157275443,0.019899919193891554,0.026707031852691906,0.035448749208268515,0.006888218001860848,0.004701022686023972,0.028283888043926113,0.04316424558477575,0.055373128954506884,0.018726199640064042,0.0015565496273417514,0.006381801951433955,0.006764748096806133,0.04706654946886274,0.005432460347579714,0.01304001977674028,0.008418148058598208,0.003908597433571694,0.028734374079487972,0.06434212991251603,0.02817180349478581,0.0036367763224779796,0.012150766042954956,0.013565142018710534,0.009150027810491084,0.023130360428137254,0.05681000336675103,0.021375402994162664,0.01635301852182707,0.012165342279776406,0.029603358595768247,0.0344802854385975,0.014842832980007225,0.021348267786048054,0.0034661116597938446,0.025911216806723182
S0270,Seca,10.574008168220017,121.79837267930371,0.005628601751478031,0.018166559152695137,0.001140499093518843,0.003398206315750081,0.020583069869975698,0.011840897224020123,0.03253401817049658,0.04871528110757664,0.021755124379624496,0.02393902506081814,0.007209447701992179,0.006172111823943144,0.030660955115551117,0.03983841456891614,0.003349586693341978,0.013722957943404474,0.1112196349400561,0.008351147290910268,0.01699653204659815,0.038348938481678106,0.044464592666595214,0.003010660288527908,0.00969352468265506,0.027804649480592504,0.006157735802988624,0.015760136001422242,0.022755577497749355,0.04899253516898129,0.036107604344332425,0.013729377799092037,0.012853063869372683,0.03338011264269236,0.017105678083787428,0.060997273937522745,0.004156191766233218,0.051475883185124104,0.025844237996294515,0.00816596294260555,0.0009724971339073417,0.007383516630572163,0.029344201663140577,0.019635831950781776,0.006653321867247331,0.010401499649451428,0.01958332421598465
S0271,Controle,27.697704582130058,49.46225255241116,0.005228988206309781,0.0029516279623604583,0.0189097674820484,0.0260258422985354,0.02870625530136098,0.005621165963980555,0.018769223045519194,0.026537125109046135,0.025496739487191583,0.030683970054669767,0.02753187713790575,0.015475603072291485,0.003724228099914868,0.013176322515204423,0.014015456834789487,0.013239054891621055,0.02312190874963056,0.061060278213771614,0.03118982846087393,0.027164393009814734,0.008941254546704528,0.017732718000102045,0.026789565107193953,0.008564227987639545,0.042255224706130384,0.004836553030117826,0.06662306663992006,0.10054213573241493,0.008778083457232957,0.005561826120054145,0.014955499398128052,0.004955161633029742,0.03595621367138991,0.03315658057845138,0.003442556531533873,0.018562789831216134,0.01884199100496797,0.004605768125348913,0.036055663899826895,0.0025929160397953404,0.028968167210731408,0.04161468637151126,0.02528601139770288,0.014699143642540763,0.007052539439475114
S0272,Seca,87.32073546792634,376.75228150012896,0.05484057967326119,0.030249649214736034,0.0022237781071093457,0.03114326203925071,0.03370938074594022,0.006902656221035618,0.04344616512475864,0.011754909102570375,0.010621939198592256,0.015454216803339815,0.000727089431149832,0.051626924315354365,0.017721844767016156,0.013773522323329911,0.04968952298974923,0.019867409896263656,0.005059955708605262,0.019024973630494466,0.020354255039303534,0.00740960709930467,0.037962165697849826,0.009494900734556033,0.011953117607914485,0.028432092032596553,0.03516108667035793,0.010946973530288295,0.03844102291692767,0.10352272501667145,0.004490967292187006,0.014128564482013613,0.002455336665903134,0.0015010835582980363,0.005657121019448274,0.013299769404007877,0.03582872109180691,0.06008259255580323,0.012972758507341163,0.029449038494552663,0.015553547303996168,0.011721841400289755,0.019978313998184897,0.00934772448492143,0.017477281865243943,0.009628922854514412,0.014910689383160182
S0273,Controle,26.690966313587694,440.518025958935,0.03395790163441759,1.443860887904685e-05,0.013543287261704227,0.005055999031321009,0.009934620490097806,0.016753587761604575,0.004935768392882954,0.008342287140595874,0.015818742744646418,0.016208911465888907,0.046878623954703026,0.018465272099706623,0.018710051832905864,0.06709493459757149,0.02790564090701658,0.026162597119558706,0.023548692687499394,0.016320489700694017,0.04966418727815099,0.005263889093918945,0.03503288581480148,0.028479801622456988,0.02036363529252417,0.02481675705546135,0.026348055807498647,0.008555707135065635,0.034615975163920266,0.00448847528812948,0.02061113710566166,0.007555681191266862,0.033750948864279366,0.02591057619074727,0.012853654775423525,0.011506034552879518,0.0035755071766454772,0.04374468675375488,0.024767217368747554,0.017864932753880073,0.01868395986164486,0.05839789611256322,0.051246871083809,0.005262774722627992,0.009509430308638153,0.01892313569804197,0.028554338495766784
S0274,Seca,295.5719080554856,139.05667843574392,0.006951473780975232,0.0073124940332360165,0.0055200034287520815,0.02453574194168239,0.02257171234983615,0.010054674586974406,0.05956675625103063,0.035822052700241885,0.06028163065001605,0.015591043936420428,0.007450655087396481,0.011890524842378687,0.00838065698034235,0.06741353159236782,0.02168829089493117,0.004937043843754775,0.013070955184183719,0.012509516014853653,0.023593704480514316,0.06352472876446742,0.04547505711288589,0.019613285593274445,0.0091929579518713,0.017108629905423826,0.016650708155390735,0.025346375426192082,0.013236415134316016,0.020588767938004387,0.007489634361992875,0.012776218269839466,0.013425543538084126,0.01687802659579334,0.011101964017000645,0.039673921413393536,0.06812177611226987,0.0013686453357926946,0.012814878339368329,0.009787584655672674,0.037989736826716074,0.04941076300264108,0.03945060432029067,0.014144233264298547,0.006334173761342023,0.0035877341458277878,0.0057651734779618925
S0275,Seca,340.3572633997532,101.04405082273898,0.017379282750225582,0.016527114170596623,0.022195891972298085,0.02353182987737719,0.07471760941260178,0.02740018062680058,0.005103425895924451,0.01645320888524696,0.01671568325649326,0.011716880470592984,0.02522430719485586,0.02086547873880479,0.018813928646373518,0.004313792974988045,0.0453819928801154,0.07010597877805497,0.020536524260367294,0.01498082329439672,0.031005177507375983,0.014446885314888693,0.0048960817031334395,0.07177264132534462,0.012090602363004207,0.004940570400000685,0.017421208391106537,0.005759356364244267,0.01974764514161937,0.023162285559831523,0.0005718943391926455,0.02165593818956507,0.02950010943857725,0.006219419171429449,0.0007619606055950966,0.03634637499624311,0.019351854117461105,0.047285748906934065,0.009675448082540358,0.013900596209298823,0.04214055450033963,0.034500033750341594,0.0024208090692578984,0.05295412247695163,0.016340672992881652,0.001256797287664937,0.00791127770906216
S0276,Controle,196.81522841601412,92.88306743554358,0.016645012003418124,0.0001619398622827537,0.01835574043833032,0.011781983290399648,0.00447070265078162,0.03563374145462895,0.009838987048050673,0.006388403136931475,0.057633729603387404,0.010002835040341568,0.008577559191558398,0.01470039914258894,0.052530480080874985,0.007175154986231851,0.026388253740387828,0.018820995797293235,0.03593569562840154,0.015433232693054931,0.0581047946764132,0.08673114717538079,0.04563199150926343,0.021457483973369336,0.00865675152246673,0.013659050383074795,0.004419561217411061,0.039844221010290864,0.014007703466644357,0.019694399603602156,0.021319705522826183,0.019108121692686185,0.016760224678412664,0.0037209075582876235,0.006870863202903017,0.023301566315367395,0.02756049396590595,0.011447789251416686,0.07000784237520134,0.011991972798618739,0.022900454730138364,0.013924585284323733,0.005409576298256297,0.009757106149394389,0.02809896394520916,0.015095250395830343,0.03004262550836105
