sample_id,x,y,p_drought,classe_prevista,dose_bioinsumo_l_ha,composicao_inoculante
S0514,140.30571806682795,230.6044429187869,0.9237823713573365,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0515,167.0650202507729,212.38846240772796,0.873170997964215,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0516,86.4972225957969,25.70957727846468,0.08189849410386284,Controle,0.0,Nenhuma (dose zero)
S0517,156.94668490099463,336.1322156117224,0.12916772586157438,Controle,0.0,Nenhuma (dose zero)
S0518,371.3462833625428,176.6688475342339,0.15587108205891462,Controle,0.0,Nenhuma (dose zero)
S0519,7.341421780035384,393.7319373157511,0.24840440460451266,Controle,0.0,Nenhuma (dose zero)
S0520,413.58671226034323,416.060037640993,0.8619405298399079,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0521,428.2740117872791,410.6153932989227,0.9535670880004388,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0522,186.13078659577408,208.33299901994008,0.0736941569232583,Controle,0.0,Nenhuma (dose zero)
S0523,76.8064495303174,160.77284112044975,0.3240423274339379,Controle,0.0,Nenhuma (dose zero)
S0524,300.42020397254043,374.4103898335274,0.0920273953922714,Controle,0.0,Nenhuma (dose zero)
S0525,59.83627793244717,400.6947169213615,0.16752136261727224,Controle,0.0,Nenhuma (dose zero)
S0526,182.45968053912625,245.62872319568308,0.8128698983157908,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0527,479.2145904504862,446.5155097681515,0.9099952871824822,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0528,497.73223629181854,71.95434803927914,0.735858835128187,Seca,38.5858835128187,Kribbella + Occallatibacter + Genus_004
S0529,386.0524456772928,439.53438982948006,0.860114417244193,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0530,155.4807549603831,48.04761648594064,0.18177657252969548,Controle,0.0,Nenhuma (dose zero)
S0531,343.8325245830463,76.76276102730695,0.07769006849206271,Controle,0.0,Nenhuma (dose zero)
S0532,352.70318274200633,266.9200066369802,0.9406789176997681,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0533,193.9208475818249,33.75924009370751,0.21112768221285808,Controle,0.0,Nenhuma (dose zero)
S0534,320.4443172930797,26.403550700055177,0.15759510161168822,Controle,0.0,Nenhuma (dose zero)
S0535,5.363822487838121,0.25937208285276014,0.2083597439041015,Controle,0.0,Nenhuma (dose zero)
S0536,104.52882930112072,218.15832984713157,0.07783563044672862,Controle,0.0,Nenhuma (dose zero)
S0537,262.54415148363057,387.3119406461149,0.17769298455550014,Controle,0.0,Nenhuma (dose zero)
S0538,81.87565212914794,17.419175139957833,0.08880232596117953,Controle,0.0,Nenhuma (dose zero)
S0539,82.95343393826681,326.1288032329277,0.11439430791988459,Controle,0.0,Nenhuma (dose zero)
S0540,418.152145275119,411.56365870809327,0.8008678480057795,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0541,494.56650134180273,84.00042428893556,0.8188398397366528,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0542,277.9847140142242,73.43186741070213,0.2299303522311936,Controle,0.0,Nenhuma (dose zero)
S0543,419.5348654408567,430.40048681026803,0.9500092494742453,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0544,495.16083216313626,411.56230497504737,0.8922344851117323,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0545,70.79794428438734,269.47088313209343,0.8115810230982322,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0546,224.12280662717555,409.59993964699015,0.7955781311448195,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0547,196.28635792095994,46.37803871224738,0.9133473764253732,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0548,40.02464182309251,197.2407589693772,0.5039752936524159,Seca,15.397529365241592,Kribbella + Occallatibacter + Genus_004
S0549,377.66508639737225,368.89877805318645,0.1457416064238271,Controle,0.0,Nenhuma (dose zero)
S0550,216.8895136612965,128.72597966198168,0.11221470311450808,Controle,0.0,Nenhuma (dose zero)
S0551,234.66346709520064,376.1644572167764,0.11893963697533394,Controle,0.0,Nenhuma (dose zero)
S0552,75.3364869066201,252.08930219540693,0.062160617299530437,Controle,0.0,Nenhuma (dose zero)
S0553,90.46332611543406,375.1329939741165,0.38161207107911066,Seca,3.161207107911068,Kribbella + Occallatibacter + Genus_004
S0554,453.5518110781075,232.33981892866478,0.13518765486978027,Controle,0.0,Nenhuma (dose zero)
S0555,22.32454448713944,183.9521701109088,0.06298846025952652,Controle,0.0,Nenhuma (dose zero)
S0556,116.42614247185313,109.59460823931616,0.04006915064195735,Controle,0.0,Nenhuma (dose zero)
S0557,146.0296651572642,104.18967071750751,0.12033838677642139,Controle,0.0,Nenhuma (dose zero)
S0558,245.0987712007932,375.745405285698,0.8051054781230806,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0559,293.222586507398,59.45517401698025,0.17099728646759293,Controle,0.0,Nenhuma (dose zero)
S0560,246.64498792533328,42.99117505547257,0.9406943700519463,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0561,42.057667278441016,88.14568251106508,0.16360837805681844,Controle,0.0,Nenhuma (dose zero)
S0562,121.83372702785678,87.67325572696095,0.11627986676748821,Controle,0.0,Nenhuma (dose zero)
S0563,421.7941923812706,411.55381140344986,0.13935492000893787,Controle,0.0,Nenhuma (dose zero)
S0564,318.7943502392295,199.2533117371062,0.9579499668486967,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0565,324.5745250671372,495.1942286802412,0.6209138299946507,Seca,27.091382999465075,Kribbella + Occallatibacter + Genus_004
S0566,335.1016276756775,68.6056288953062,0.6897098138567738,Seca,33.970981385677376,Kribbella + Occallatibacter + Genus_004
S0567,381.45150951976456,326.7699128468217,0.10239831210532828,Controle,0.0,Nenhuma (dose zero)
S0568,29.054240860723667,224.3647536006253,0.17357634912829345,Controle,0.0,Nenhuma (dose zero)
S0569,183.3041924663062,196.459088348537,0.1721999687194564,Controle,0.0,Nenhuma (dose zero)
S0570,269.7637176308393,437.54209952704116,0.6961799123173728,Seca,34.61799123173728,Kribbella + Occallatibacter + Genus_004
S0571,169.22824164866302,487.7978229141998,0.6893891314090667,Seca,33.93891314090667,Kribbella + Occallatibacter + Genus_004
S0572,422.23943664359325,436.4294793870894,0.790387237026898,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0573,241.28625429364698,96.15033951756652,0.11431510774012145,Controle,0.0,Nenhuma (dose zero)
S0574,384.31379472968956,110.39896060446702,0.14162006601381588,Controle,0.0,Nenhuma (dose zero)
S0575,426.00775844058455,328.03693954753163,0.9296605859671709,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0576,252.39574145174905,144.54179081909584,0.8790807146464303,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0577,454.77612193567495,367.36256539028994,0.821280810587184,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0578,293.5619702684903,283.2103254048223,0.43975232122088387,Seca,8.97523212208839,Kribbella + Occallatibacter + Genus_004
S0579,425.1371494168609,275.4543842452015,0.7158059324033647,Seca,36.58059324033647,Kribbella + Occallatibacter + Genus_004
S0580,170.29539779576214,414.2734624193929,0.8701158056238911,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0581,249.4084792657426,355.2663858713389,0.07058510995734396,Controle,0.0,Nenhuma (dose zero)
S0582,265.70552050228883,13.28888249864585,0.3024564875441394,Controle,0.0,Nenhuma (dose zero)
S0583,52.489857948035294,24.729568573007843,0.23748215437213374,Controle,0.0,Nenhuma (dose zero)
S0584,199.2762533507703,300.7792262280079,0.14893614773984948,Controle,0.0,Nenhuma (dose zero)
S0585,458.66883627583803,243.09603781113776,0.2693791575441025,Controle,0.0,Nenhuma (dose zero)
S0586,315.4161201823712,130.0923276714957,0.07994871002763419,Controle,0.0,Nenhuma (dose zero)
S0587,88.75329121848374,209.32804365740083,0.1977088778312934,Controle,0.0,Nenhuma (dose zero)
S0588,169.4278178048025,378.9551593664303,0.05485350554485838,Controle,0.0,Nenhuma (dose zero)
S0589,95.80150483134992,413.305742328965,0.09696246492886468,Controle,0.0,Nenhuma (dose zero)
S0590,12.41156589928627,280.6115339450221,0.22795646269049552,Controle,0.0,Nenhuma (dose zero)
S0591,463.7302292520134,192.6847404285515,0.8991351190637706,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0592,224.10366412843575,135.3483807475535,0.4340649128422167,Seca,8.406491284221673,Kribbella + Occallatibacter + Genus_004
S0593,153.76753621039308,260.9592353846267,0.26388881709176587,Controle,0.0,Nenhuma (dose zero)
S0594,299.2385957788683,157.37480928219048,0.060292411166193674,Controle,0.0,Nenhuma (dose zero)
S0595,3.6572281465078182,282.04756852361146,0.0435887767703482,Controle,0.0,Nenhuma (dose zero)
S0596,139.01105330040693,338.3261912548188,0.1459637559157498,Controle,0.0,Nenhuma (dose zero)
S0597,351.51673284944627,33.03960545969742,0.8643734853095272,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0598,316.8848865346315,0.5337325113736191,0.09525093108546867,Controle,0.0,Nenhuma (dose zero)
S0599,490.90297377126774,106.13856942037148,0.6213275253908583,Seca,27.132752539085836,Kribbella + Occallatibacter + Genus_004
S0600,310.17885482902204,447.2557488593905,0.770333552369435,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0601,238.7529368138664,323.1453816142796,0.10038018246085655,Controle,0.0,Nenhuma (dose zero)
S0602,380.71628159200384,85.98017596851143,0.08890343369903714,Controle,0.0,Nenhuma (dose zero)
S0603,451.66393598202654,445.13198091180936,0.9121528825763642,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0604,360.3479733591758,234.97797014367,0.8759367027329479,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0605,481.6056117746898,238.04587833933033,0.8231987642847216,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0606,391.0025853690886,467.77097192132754,0.7265948512853039,Seca,37.65948512853039,Kribbella + Occallatibacter + Genus_004
S0607,433.40071913096324,29.74334609167001,0.8762990670734473,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0608,57.052035591818594,107.58913731435926,0.4413709847143321,Seca,9.137098471433214,Kribbella + Occallatibacter + Genus_004
S0609,366.20675149689384,292.8856625773612,0.9095641720257805,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0610,220.04434976368432,97.74325479100204,0.8572120442594927,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0611,276.5519012056376,339.7635046044789,0.07699940590266532,Controle,0.0,Nenhuma (dose zero)
S0612,327.05120474117837,107.0461446683601,0.8309703277237084,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0613,484.9075583527847,49.57848529940717,0.8911166686704035,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0614,492.2890407158123,103.49257982041988,0.9242546297632256,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0615,144.11412274395263,211.3670171360311,0.1764990578242736,Controle,0.0,Nenhuma (dose zero)
S0616,366.8767487189581,88.06914958653994,0.8591633638411029,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0617,374.9917689676343,67.34601246167365,0.7543685252278742,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0618,173.2464306565244,430.1409431094704,0.549115278917504,Seca,19.911527891750403,Kribbella + Occallatibacter + Genus_004
S0619,61.93488743211051,160.19860179865393,0.7388603384113449,Seca,38.88603384113449,Kribbella + Occallatibacter + Genus_004
S0620,20.473480142859877,180.3793432591268,0.07747337816796461,Controle,0.0,Nenhuma (dose zero)
S0621,388.6715637645893,27.635204750613816,0.8638226417870637,Seca,40.0,Kribbella + Occallatibacter + Genus_004
S0622,244.84987090845294,178.68481175102707,0.19726110779017247,Controle,0.0,Nenhuma (dose zero)
S0623,492.7700847474631,132.40358866078984,0.3664753588287124,Seca,1.6475358828712428,Kribbella + Occallatibacter + Genus_004
